session_id,doc_variant,query_text,docnos,tfidf_terms,evidence
e159a48a232aaf04a668309a7e5ef484,contrastive,risk communication discourse,"{'rel': ['302877450', '284468974', '6594332'], 'non_rel': ['309789892', '2370180', '314965978', '171563975']}","{'rel': 'risk (0.213), cute (0.106), digital (0.096), cute discourse (0.091), government (0.090)', 'non_rel': 'discourse (0.111), intercultural (0.078), public (0.077), ban (0.075), friendship (0.068)'}","Search query:
risk communication discourse

Important TF-IDF terms extracted from pseudo-relevant documents:
risk (0.213), cute (0.106), digital (0.096), cute discourse (0.091), government (0.090)

Important TF-IDF terms extracted from non-relevant documents:
discourse (0.111), intercultural (0.078), public (0.077), ban (0.075), friendship (0.068)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
d6e9712bf4d78dc25582d46273456358,contrastive,fake news,"{'rel': ['8860042', '150712054', '125008554'], 'non_rel': ['314452247', '164927868', '291391004', '309158263']}","{'rel': 'does (0.121), brands (0.100), philosophical (0.090), new (0.082), problem (0.081)', 'non_rel': 'detection (0.108), text (0.083), le (0.077), il (0.067), di (0.067)'}","Search query:
fake news

Important TF-IDF terms extracted from pseudo-relevant documents:
does (0.121), brands (0.100), philosophical (0.090), new (0.082), problem (0.081)

Important TF-IDF terms extracted from non-relevant documents:
detection (0.108), text (0.083), le (0.077), il (0.067), di (0.067)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
ddc6aa40837e166470aa10b3679690b1,contrastive,diarrhea,"{'rel': ['231047326', '33132505', '7101535'], 'non_rel': ['295899956', '294034772', '309067977', '305645037']}","{'rel': 'children (0.149), patients (0.125), hiv (0.123), zinc (0.108), recurrent (0.094)', 'non_rel': 'coefficient (0.102), scoring (0.102), fecal (0.090), observer (0.082), kappa coefficient (0.082)'}","Search query:
diarrhea

Important TF-IDF terms extracted from pseudo-relevant documents:
children (0.149), patients (0.125), hiv (0.123), zinc (0.108), recurrent (0.094)

Important TF-IDF terms extracted from non-relevant documents:
coefficient (0.102), scoring (0.102), fecal (0.090), observer (0.082), kappa coefficient (0.082)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
e7d459e21ee2edfdab9efe9aaf3481a9,contrastive,ms general surgery dissertation submitted to mgr medical university chennai,"{'rel': ['70962840', '302087940', '302667854'], 'non_rel': ['162737554', '51086609', '301844919', '302076520']}","{'rel': 'ms (0.132), appendicitis (0.123), responses (0.117), hypotension (0.104), acute (0.101)', 'non_rel': 'medical (0.090), specialties (0.086), community (0.069), telemedicine (0.067), ruysschaert (0.063)'}","Search query:
ms general surgery dissertation submitted to mgr medical university chennai

Important TF-IDF terms extracted from pseudo-relevant documents:
ms (0.132), appendicitis (0.123), responses (0.117), hypotension (0.104), acute (0.101)

Important TF-IDF terms extracted from non-relevant documents:
medical (0.090), specialties (0.086), community (0.069), telemedicine (0.067), ruysschaert (0.063)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
8825fceaab6c9615ff2422b373b5baee,contrastive,analyzing the effectiveness of promotional strategy in resort,"{'rel': ['298723169', '310976423', '295415958'], 'non_rel': ['311689671', '8220805', '312982616', '310187058']}","{'rel': 'tourism (0.147), luxury (0.111), eco (0.089), eco resort (0.088), areas (0.078)', 'non_rel': 'pesantren (0.078), argentina (0.060), students (0.058), act (0.058), period (0.058)'}","Search query:
analyzing the effectiveness of promotional strategy in resort

Important TF-IDF terms extracted from pseudo-relevant documents:
tourism (0.147), luxury (0.111), eco (0.089), eco resort (0.088), areas (0.078)

Important TF-IDF terms extracted from non-relevant documents:
pesantren (0.078), argentina (0.060), students (0.058), act (0.058), period (0.058)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
6513b320bfbcd0ed11d192b17f985131,contrastive,emotional intelligence and academic performance,"{'rel': ['148286164', '159483302', '138520889'], 'non_rel': ['162440730', '77509947', '46397742', '154776327']}","{'rel': 'self (0.164), relationship (0.118), level (0.104), efficacy (0.088), self efficacy (0.088)', 'non_rel': 'la (0.196), inteligencia (0.140), el (0.126), la inteligencia (0.098), academic buoyancy (0.092)'}","Search query:
emotional intelligence and academic performance

Important TF-IDF terms extracted from pseudo-relevant documents:
self (0.164), relationship (0.118), level (0.104), efficacy (0.088), self efficacy (0.088)

Important TF-IDF terms extracted from non-relevant documents:
la (0.196), inteligencia (0.140), el (0.126), la inteligencia (0.098), academic buoyancy (0.092)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
9cb300cc7da1de27a2d469b5478ba4f8,contrastive,prigozhin private military company,"{'rel': ['150281233', '304516288', '145725595'], 'non_rel': ['309899499', '309900602', '313860712', '313401376']}","{'rel': 'group (0.149), russian (0.126), wagner group (0.122), escalating (0.080), private (0.074)', 'non_rel': 'loan (0.103), soldiers (0.075), brachman (0.075), law (0.074), companies (0.069)'}","Search query:
prigozhin private military company

Important TF-IDF terms extracted from pseudo-relevant documents:
group (0.149), russian (0.126), wagner group (0.122), escalating (0.080), private (0.074)

Important TF-IDF terms extracted from non-relevant documents:
loan (0.103), soldiers (0.075), brachman (0.075), law (0.074), companies (0.069)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
9ae8eb0cd4e9e0ccbbb6dc5e829fc1f3,contrastive,telemedicine in cardiology,"{'rel': ['10916979', '304923009', '150002602'], 'non_rel': ['151843576', '274048588', '302737693', '11357022']}","{'rel': 'pediatric (0.089), tuscany (0.089), region (0.089), endocrinology (0.089), specialties (0.087)', 'non_rel': 'health (0.152), chronic (0.110), family (0.074), italian (0.066), 19 (0.063)'}","Search query:
telemedicine in cardiology

Important TF-IDF terms extracted from pseudo-relevant documents:
pediatric (0.089), tuscany (0.089), region (0.089), endocrinology (0.089), specialties (0.087)

Important TF-IDF terms extracted from non-relevant documents:
health (0.152), chronic (0.110), family (0.074), italian (0.066), 19 (0.063)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
44e521225789bb4e0a23bd3d8482322b,contrastive,How can electrode material choice trade off rate capability against timing and compactness in detectors,"{'rel': ['28929720', '308814813', '313161950'], 'non_rel': ['303693763', '312978057', '298926063', '297306268']}","{'rel': 'laser (0.107), fission (0.107), detector (0.096), new (0.095), detectors (0.076)', 'non_rel': 'electrode (0.116), intercalation (0.084), lithium (0.084), prelithiation (0.084), solvent (0.072)'}","Search query:
How can electrode material choice trade off rate capability against timing and compactness in detectors

Important TF-IDF terms extracted from pseudo-relevant documents:
laser (0.107), fission (0.107), detector (0.096), new (0.095), detectors (0.076)

Important TF-IDF terms extracted from non-relevant documents:
electrode (0.116), intercalation (0.084), lithium (0.084), prelithiation (0.084), solvent (0.072)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
42c8c24fcf4a66dc6ce61d46a732eafd,contrastive,selective attention and inattentional blindness,"{'rel': ['8152951', '286534109', '4410983'], 'non_rel': ['6429762', '301520158', '313451476', '305756404']}","{'rel': 'memory (0.117), load (0.117), severe (0.107), working memory (0.100), working (0.100)', 'non_rel': 'adhd (0.114), coordination (0.098), problems (0.097), pitch (0.096), motor (0.095)'}","Search query:
selective attention and inattentional blindness

Important TF-IDF terms extracted from pseudo-relevant documents:
memory (0.117), load (0.117), severe (0.107), working memory (0.100), working (0.100)

Important TF-IDF terms extracted from non-relevant documents:
adhd (0.114), coordination (0.098), problems (0.097), pitch (0.096), motor (0.095)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
41c05295cab3dfb5bcced7d22851e2f2,contrastive,digital transformation labor market,"{'rel': ['113591881', '303287785', '138165145'], 'non_rel': ['162939340', '313271797', '149981819', '146472611']}","{'rel': 'digitalization (0.122), business (0.113), changes (0.098), living labor (0.093), living (0.093)', 'non_rel': 'marketing (0.114), education (0.088), humanization (0.086), advertising (0.084), international (0.082)'}","Search query:
digital transformation labor market

Important TF-IDF terms extracted from pseudo-relevant documents:
digitalization (0.122), business (0.113), changes (0.098), living labor (0.093), living (0.093)

Important TF-IDF terms extracted from non-relevant documents:
marketing (0.114), education (0.088), humanization (0.086), advertising (0.084), international (0.082)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
ebb5187bf0611c3aeafcd79bb1fb3604,contrastive,the effects of physical activity on well being,"{'rel': ['149673934', '304997756', '279653517'], 'non_rel': ['300881810', '112351449', '128151582', '3953946']}","{'rel': 'subjective (0.165), students (0.139), older (0.107), medical (0.107), nbsp (0.107)', 'non_rel': 'intervention (0.096), recovery (0.092), ja (0.087), work (0.079), addiction (0.079)'}","Search query:
the effects of physical activity on well being

Important TF-IDF terms extracted from pseudo-relevant documents:
subjective (0.165), students (0.139), older (0.107), medical (0.107), nbsp (0.107)

Important TF-IDF terms extracted from non-relevant documents:
intervention (0.096), recovery (0.092), ja (0.087), work (0.079), addiction (0.079)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
6dc135911c7777c35b1eb8e83c839b97,contrastive,machine learning,"{'rel': ['143168764', '128452957', '8011668'], 'non_rel': ['166832698', '133678348', '150488411', '150488417']}","{'rel': 'systems (0.152), learning systems (0.152), users (0.121), requirements (0.109), discussed (0.090)', 'non_rel': 'models (0.253), learning models (0.181), power (0.141), marketing (0.139), discriminatory power (0.101)'}","Search query:
machine learning

Important TF-IDF terms extracted from pseudo-relevant documents:
systems (0.152), learning systems (0.152), users (0.121), requirements (0.109), discussed (0.090)

Important TF-IDF terms extracted from non-relevant documents:
models (0.253), learning models (0.181), power (0.141), marketing (0.139), discriminatory power (0.101)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
